CPF,Nome,Idade,UF,Regiao,Setor,Renda_Declarada,Renda_Presumida,Patrimonio,Alteracoes_Declaracao,Media_Depositos,Transacoes_Especie,Gastos_Cartao,Investimentos_Nao_Declarados,Pagamentos_PIX_TED,Media_Renda_Setor,Alerta_Gastos,Alerta_Patrimonio,Autuacoes_Anteriores,Proporcao_Renda_Patrimonio,Nivel_Complexidade,renda_nao_declarada,sonegador,Score_Risco,Relacoes_Suspeitas
30492180954,Savannah Kimball,54,SP,Sudeste,Agropecuária,98769.96,122474.75,567927.27,1,10818.08,1266.24,4839.14,11373.55,96435.74,100261.125625,TRUE,FALSE,0,0.1739,1,-0,não,0.18,2
21000066464,Carmen Hatch,29,RS,Sul,Serviços,130465.21,106981.47,845414.56,0,8836.48,1045.74,3853.79,2878.97,69379.48,120094.74922628618,FALSE,FALSE,0,0.1543,1,-0,não,0.08,0
60118851618,Kyana Mbugua,23,SP,Sudeste,Serviços,204085.84,238780.43,702055.29,0,21058.06,1975.84,4330.03,5714.27,138327.64,120094.74922628618,FALSE,FALSE,1,0.2907,1,-0,não,0.25,0
60119974951,Tierria Harris,61,RJ,Sudeste,Comércio,143297.03,189152.08,763773.17,0,15004.29,638.75,5344.81,16436.78,199322.9,149730.06027473844,FALSE,FALSE,0,0.1876,2,-0,não,0.19,1
42879597413,Claudia Casias,45,RJ,Sudeste,Construção Civil,92647.11,136191.25,231617.78,0,12261.73,348.92,1887.79,15980.99,114306.96,99772.2331975,FALSE,FALSE,2,0.4,1,-0,não,0.38,0
30887138483,Kevin Gully,48,RJ,Sudeste,Educação,66760.68,107484.69,186262.3,1,9171.2,4410.07,2304.08,57819.67,55116.39,99922.08285578748,FALSE,FALSE,0,0.3584,2,7343.670000000013,sim,0.29,0
21009790432,Ryan Martinez,27,SP,Sudeste,Serviços,109951.35,122046,239693.94,1,11885.42,229.24,3716.69,10751.84,127342.88,120094.74922628618,FALSE,FALSE,0,0.4587,1,-0,não,0.14,1
60117790560,Dolma Aashiq,29,SC,Sul,Construção Civil,128412.42,146390.16,594549.5,0,10526.9,836.91,3216.51,13867.37,96467.51,99772.2331975,FALSE,FALSE,0,0.216,1,-0,não,0.15,1
60117624586,Dupree Hendrix,34,RJ,Sudeste,Serviços,89531.79,91322.43,107438.15,0,6981.26,2.92,1477.31,8241.27,91875.27,120094.74922628618,FALSE,FALSE,0,0.8333,1,-0,não,0.11,0
18005530601,Tanner Wolfe,35,DF,Centro-Oeste,Agropecuária,128489.33,143908.05,314798.86,1,11973.48,2161.72,1658.39,10026.34,123546.3,100261.125625,FALSE,FALSE,1,0.4082,1,-0,não,0.24,1
30963300090,Megan Johnson,75,SC,Sul,Indústria,250695.25,431195.83,819773.47,4,31138.75,3686.89,5099.82,77600.66,218132.82,199329.2776114992,FALSE,FALSE,0,0.3058,3,55152.955000000016,sim,0.31,1
30960551288,Alexandra Shipley,50,GO,Centro-Oeste,Indústria,192689.08,265910.93,882515.99,0,25016.22,257.81,4646.95,7291.38,334371.74,199329.2776114992,FALSE,FALSE,0,0.2183,1,-0,não,0.2,1
30215562830,Domonique Razo,44,SP,Sudeste,Serviços,126547.83,165777.66,727650.02,0,11886.22,3388.65,2195.01,12155.93,178294.44,120094.74922628618,FALSE,FALSE,0,0.1739,1,-0,não,0.22,0
18009041881,Jacob Tillman,45,SP,Sudeste,Comércio,225589.11,338383.66,595555.25,2,26389.02,1336.51,11937.15,13060.27,213563.67,149730.06027473844,TRUE,FALSE,1,0.3788,1,-0,não,0.32,3
42464167988,Jose Martinez,46,SP,Sudeste,Indústria,260105.01,431774.32,1342141.85,2,33197.03,10741.8,10968.79,79695.79,448187.26,199329.2776114992,TRUE,FALSE,0,0.1938,3,41616.80499999999,sim,0.37,1
34474943533,Nakia Melvin,28,SP,Sudeste,Serviços,115773.39,151663.14,803467.33,0,11420.62,171.24,3007.36,15758.75,127091.86,120094.74922628618,FALSE,FALSE,0,0.1441,2,-0,não,0.18,1
21003362052,Radwa el-Jalali,24,SP,Sudeste,Comércio,118427.06,170534.97,827805.15,0,15408.37,342.93,4511.61,3950.76,152888.96,149730.06027473844,FALSE,FALSE,1,0.1431,1,-0,não,0.29,0
50208431256,Joleen Wang,25,RS,Sul,Serviços,105685.97,159585.81,657366.73,0,14279.16,8215,5662.67,52045.22,117520.75,120094.74922628618,TRUE,FALSE,0,0.1608,3,1056.8549999999814,sim,0.31,0
54098892336,Thomas Storebo,41,SP,Sudeste,Indústria,138306.35,195011.95,603015.69,0,16338.67,598.53,5822.64,13627.83,166424.8,199329.2776114992,TRUE,FALSE,0,0.2294,2,-0,não,0.21,0
67591941521,Aleena Lee,38,SC,Sul,Indústria,134535.66,165478.86,1136826.33,0,11253.04,286.04,3832.4,11356.07,115941.25,199329.2776114992,FALSE,FALSE,0,0.1183,3,-0,não,0.16,0
30960720125,Edward Boxley,41,DF,Centro-Oeste,Serviços,106280.99,124348.76,696140.48,1,11006.36,1140.06,2021.64,2030.74,92843.69,120094.74922628618,FALSE,FALSE,1,0.1527,2,-0,não,0.24,1
30102277353,Robert Ward,47,SP,Sudeste,Comércio,105669.62,154277.65,806259.2,0,12534.07,714.54,3862.45,7718.1,144187.57,149730.06027473844,FALSE,FALSE,0,0.1311,1,-0,não,0.22,0
30224841036,Savannah Garofalo,37,RS,Sul,Comércio,16801.56,27554.56,110554.26,6,2168.35,435.74,679.05,16797.2,27273.94,149730.06027473844,TRUE,FALSE,0,0.152,1,2352.2199999999975,sim,0.26,0
56122585565,Hannah Hodge,32,SP,Sudeste,Comércio,207970.03,307795.64,1830136.26,0,29088.23,221.22,9661.1,13972.29,228704.31,149730.06027473844,TRUE,FALSE,1,0.1136,2,-0,não,0.3,1
21005300194,De Juan Shambe,58,BA,Nordeste,Comércio,166965.86,203698.35,926660.52,1,16203.79,227.62,5087.08,1327.42,138029.33,149730.06027473844,FALSE,FALSE,1,0.1802,2,-0,não,0.24,0
47558155345,Christiana Watson,55,PR,Sul,Transporte,111525.82,177326.05,595547.88,0,11554.32,9967.28,3067.26,42230.6,131815.49,100658.27340820312,FALSE,FALSE,0,0.1873,1,10037.319999999978,sim,0.35,0
21000107232,Alexandria Wright,43,PR,Sul,Serviços,3311.94,3080.1,17619.52,0,246.46,139.82,37.42,11091.31,2560.75,120094.74922628618,FALSE,FALSE,0,0.188,1,-0,não,0.09,2
30965295697,Natalie Lynch,41,SC,Sul,Indústria,161778.16,220018.3,1190687.26,3,19804.13,4171.6,6689.52,7711.02,219547.84,199329.2776114992,TRUE,FALSE,0,0.1359,3,-0,não,0.23,1
34473179071,Mudrik al-Hamid,54,RJ,Sudeste,Financeiro,214128,259094.88,1100617.92,0,21304.95,58.46,6633.72,9067.96,183830.25,295744.6433800561,FALSE,FALSE,0,0.1946,3,-0,não,0.16,0
34307804456,Raafida al-Karim,46,PR,Sul,Serviços,146580.86,165636.37,1027531.83,1,13480.71,30.18,3029.98,3605.24,179714.1,120094.74922628618,FALSE,FALSE,1,0.1427,3,-0,não,0.22,0
33370661278,Jentry Silverstein,46,PE,Nordeste,Serviços,145839.5,176465.79,635860.22,3,15444.13,411.41,5349.71,7813.23,214320.39,120094.74922628618,FALSE,FALSE,0,0.2294,1,-0,não,0.16,0
31587926600,Atheer el-Rashed,53,RJ,Sudeste,Agropecuária,70273.43,68165.23,510887.84,0,6318.76,533.34,1891.77,8786.96,49614.04,100261.125625,FALSE,FALSE,1,0.1376,1,-0,não,0.19,0
30577087164,Matthew Johnston,39,RJ,Sudeste,Serviços,141296.49,151187.24,413998.72,1,14492.69,1181,2367.68,6236.35,159687.73,120094.74922628618,FALSE,FALSE,1,0.3413,1,-0,não,0.22,4
31121789928,Kevin Watson,46,SC,Sul,Financeiro,447877.74,716604.38,1003246.14,2,59136.74,6872.09,14217.17,24679.88,405818.02,295744.6433800561,FALSE,FALSE,0,0.4464,2,44787.77000000002,sim,0.32,0
06041827415,Ajana Pickrell,44,MG,Sudeste,Comércio,240030.03,336042.04,1444980.78,1,24965.57,1545.44,4635.51,9273.48,328550.21,149730.06027473844,FALSE,FALSE,0,0.1661,3,-0,não,0.22,1
60112948076,Ander Thompson,35,GO,Centro-Oeste,Indústria,204138.79,298042.63,761437.69,2,24820.09,435.63,9352.26,9024.34,258668.14,199329.2776114992,TRUE,FALSE,1,0.2681,1,-0,não,0.3,0
49135460782,Michael Shrestha,57,SP,Sudeste,Indústria,84809.84,117037.58,289201.55,2,8547.3,1818.49,3328.19,2287.13,146433,199329.2776114992,FALSE,FALSE,0,0.2933,1,-0,não,0.21,1
30393072095,Shelby Carter,30,SP,Sudeste,Indústria,252999.1,275769.02,278299.01,0,23919.89,319.61,7336.81,8944.41,250297.52,199329.2776114992,FALSE,FALSE,0,0.9091,1,-0,não,0.13,1
46209120636,Sunsiarae Alcon,39,RJ,Sudeste,Serviços,154039.84,203332.59,861082.71,1,18327.33,481.18,3949.22,5463.26,154225.82,120094.74922628618,FALSE,FALSE,0,0.1789,1,-0,não,0.19,1
63905910494,Evan Pedraza,43,GO,Centro-Oeste,Comércio,142229.78,213344.67,716838.09,1,15526.43,225.15,4282.91,9332.65,249141.8,149730.06027473844,FALSE,FALSE,0,0.1984,2,2.9103830456733704e-11,sim,0.23,0
30965692822,Devin Thomas,42,RJ,Sudeste,Saúde,74121.66,110441.27,290556.91,1,10368.11,577.92,2899.45,15744.51,112559.18,98524.38325734549,FALSE,FALSE,0,0.2551,2,-0,não,0.23,2
48459854395,Samantha Ogden,43,SC,Sul,Serviços,169831.74,219082.94,404199.54,1,14705.66,2078.09,5582.9,5665.54,265441.68,120094.74922628618,FALSE,FALSE,0,0.4202,2,-0,não,0.2,2
21008725051,Nusaiba al-Bari,54,SP,Sudeste,Construção Civil,41016.28,63575.23,285473.31,2,4772.7,14745.32,2055.39,33057.9,42192.97,99772.2331975,TRUE,FALSE,0,0.1437,1,2050.810000000005,sim,0.39,0
30961122442,Tristin Lopez,49,SP,Sudeste,Indústria,154404.47,196093.68,853856.72,1,13334.8,578.1,2559.03,14642.05,121207.07,199329.2776114992,FALSE,FALSE,0,0.1808,1,-0,não,0.18,0
30400207300,Marisela Payan,54,SP,Sudeste,Indústria,121386.3,157802.19,763519.83,1,14210.53,685.78,2863.71,10075.96,132808.03,199329.2776114992,FALSE,FALSE,0,0.159,1,-0,não,0.18,2
47118448469,Joel Brown,45,GO,Centro-Oeste,Financeiro,277264.82,266174.23,1508320.62,1,25622.51,478.81,1269.56,5104.37,282750.73,295744.6433800561,FALSE,FALSE,0,0.1838,2,-0,não,0.11,0
54790101137,Melissa Arias,37,GO,Centro-Oeste,Educação,98257.03,164089.24,461808.04,1,11852.12,3862.22,2567.46,17383.97,97020.91,99922.08285578748,FALSE,FALSE,0,0.2128,1,16703.695000000007,sim,0.3,1
47833055358,Mckenzie Murley,55,SP,Sudeste,Saúde,83219.23,94869.92,414431.77,0,7028.74,2938.19,2164.51,15253.22,65964.2,98524.38325734549,FALSE,FALSE,1,0.2008,1,-0,não,0.25,0
21007755706,Jeffrey Rajchel,32,RJ,Sudeste,Serviços,123314.07,181271.68,653564.57,1,15374.73,3456.69,2691.32,4519.84,231595.9,120094.74922628618,FALSE,FALSE,0,0.1887,1,-0,não,0.25,0
37172555040,Azeema al-Zaidi,70,MG,Sudeste,Serviços,102785.69,129509.97,304245.64,3,9858.27,3642.31,5874.86,12823.16,83359.25,120094.74922628618,TRUE,FALSE,0,0.3378,1,-0,não,0.21,0
40749025876,Christian Markus,43,SP,Sudeste,Comércio,169564.96,242477.89,1261563.3,1,17308.62,527.93,6256.33,5576.69,131423.42,149730.06027473844,FALSE,FALSE,1,0.1344,3,-0,não,0.29,1
31129111032,Rick Lovins,35,PR,Sul,Educação,104724.62,150803.45,781245.67,0,14902.64,4443.36,4607.34,10168.68,111541.34,99922.08285578748,TRUE,FALSE,0,0.134,1,-0,não,0.26,0
21000493789,Asad el-Turay,42,DF,Centro-Oeste,Serviços,68016.64,74138.14,297912.88,3,6983.75,994.19,1441.7,14710.23,49661.23,120094.74922628618,FALSE,FALSE,0,0.2283,2,-0,não,0.14,2
33371131771,Sahheeda al-Kalil,44,RJ,Sudeste,Comércio,117139.74,153453.06,507215.07,0,14079.17,587.24,3912.73,7192.06,100083.19,149730.06027473844,FALSE,FALSE,0,0.2309,1,-0,não,0.19,0
06040990890,Courtney Foster,52,PR,Sul,Agropecuária,128761.01,148075.16,769990.84,3,12185.81,455.72,1484.75,5893.72,71982.92,100261.125625,FALSE,FALSE,0,0.1672,1,-0,não,0.15,0
60112528241,Zackery Mcavoy,41,MG,Sudeste,Comércio,162381.21,209471.76,1120430.35,2,18780.94,883.44,7563.02,10477.74,155864.9,149730.06027473844,TRUE,FALSE,0,0.1449,2,-0,não,0.18,1
40681834197,Andrew Neuhaus,36,SP,Sudeste,Comércio,99136.51,147713.4,442148.83,2,12020.79,737.96,4900.77,6167.94,136432.75,149730.06027473844,TRUE,FALSE,1,0.2242,2,-0,não,0.31,1
21008011313,Cynthia Mayen,46,MG,Sudeste,Educação,127081.21,200788.31,538824.33,6,18713.61,7565.78,6541.5,23805.76,195387.65,99922.08285578748,TRUE,FALSE,1,0.2358,1,10166.494999999995,sim,0.4,0
30964121453,Elijah Nolte,41,GO,Centro-Oeste,Educação,93638.78,128285.13,541232.15,2,10994.02,1859.74,3601.85,4718.09,81070.79,99922.08285578748,FALSE,FALSE,0,0.173,1,-0,não,0.21,0
86993599177,Carlito Mccabe,35,RJ,Sudeste,Serviços,122461.51,168996.88,793550.58,2,11737.01,515.16,4286.86,12314.64,202399.01,120094.74922628618,FALSE,FALSE,1,0.1543,1,-0,não,0.28,0
30159022336,Israa al-Ansari,44,GO,Centro-Oeste,Serviços,115521.72,120142.59,629593.37,1,11737.39,53.69,2417.31,16984.24,78130.57,120094.74922628618,FALSE,FALSE,1,0.1835,1,-0,não,0.2,0
21007670987,Mufeeda el-Abdoo,40,GO,Centro-Oeste,Indústria,92941.9,115247.96,441474.02,0,9469.95,226.48,3112.64,15025.24,76856.73,199329.2776114992,FALSE,FALSE,0,0.2105,2,-0,não,0.17,1
50188537947,Cameron Hughes,46,SP,Sudeste,Comércio,250065.17,315082.11,1030268.5,0,23955.52,792.94,9145.18,13979.48,217601.01,149730.06027473844,FALSE,FALSE,0,0.2427,2,-0,não,0.18,0
50207915080,Danielle Simental,42,SP,Sudeste,Comércio,48678.62,70584,61821.85,0,5708.12,1590.41,1971.36,14750.49,41385.28,149730.06027473844,TRUE,FALSE,0,0.7874,1,-0,não,0.23,0
60110914574,Hanbin Xiong,36,BA,Nordeste,Financeiro,222107.83,246539.69,1101654.84,2,17495.98,474.98,6679.6,1762.33,268250.19,295744.6433800561,FALSE,FALSE,0,0.2016,3,-0,não,0.14,0
58934471577,Bassil el-Sham,33,MG,Sudeste,Indústria,175412.2,177166.32,1047210.83,2,14125.7,524.25,5126.25,13345.73,93480.6,199329.2776114992,FALSE,FALSE,0,0.1675,3,-0,não,0.12,0
31587523625,Haniyya el-Hannan,46,MG,Sudeste,Serviços,91382.26,143470.15,508999.19,1,12592.15,17204.75,4730.16,63151.67,113434.74,120094.74922628618,TRUE,FALSE,0,0.1795,2,6396.760000000009,sim,0.42,1
30232858176,Ganbayar Yu,43,SC,Sul,Indústria,173992.35,229669.9,984796.7,0,18290.46,2072.75,5258.74,18988.47,190621.9,199329.2776114992,FALSE,FALSE,0,0.1767,1,-0,não,0.2,0
30887734494,Eric Saiz,33,SP,Sudeste,Comércio,22766.01,30506.45,110642.81,0,1998.64,3133.64,1145.62,23252.24,21735.34,149730.06027473844,TRUE,FALSE,0,0.2058,1,-0,não,0.22,0
31582309620,Kadeeja Johnson,41,SC,Sul,Comércio,65277.99,69847.45,429529.17,3,5731.75,2670.02,758.08,14240.65,54402.77,149730.06027473844,FALSE,FALSE,0,0.152,1,-0,não,0.15,0
60114859823,Andrea Cardenas,40,BA,Nordeste,Financeiro,328563.49,499416.5,1537677.13,1,45867.55,12310.28,10276.71,14187.22,411398.21,295744.6433800561,FALSE,FALSE,0,0.2137,2,6571.265000000014,sim,0.36,1
42341626218,Salma el-Parsa,50,MG,Sudeste,Construção Civil,76148.8,95947.49,421864.35,1,7319.22,1715.55,2647.29,3344.01,120815.89,99772.2331975,FALSE,FALSE,1,0.1805,1,-0,não,0.27,0
60114805137,Demitra Jenson,45,MG,Sudeste,Saúde,99079.36,125830.79,1159228.51,0,11042.07,545.7,3091.56,1580.3,97065.28,98524.38325734549,FALSE,TRUE,1,0.0855,3,-0,não,0.26,1
34060996130,Katie-Lynne Garcia,48,SP,Sudeste,Comércio,143175.96,193287.55,821830.01,0,18308.89,243.26,5088.93,18516.46,166634.98,149730.06027473844,FALSE,FALSE,0,0.1742,1,-0,não,0.19,3
31124990592,Candice De Werd,18,PR,Sul,Educação,78067.62,124908.19,466844.37,5,11672.37,4559.61,2942.57,26017.81,136783.74,99922.08285578748,FALSE,FALSE,0,0.1672,1,7806.760000000009,sim,0.29,1
30884640659,Tamara Gillespie,38,SP,Sudeste,Comércio,112899.93,152414.91,730462.55,3,13253.07,824.58,2101.07,10819.42,130172.97,149730.06027473844,FALSE,FALSE,0,0.1546,1,-0,não,0.2,0
30886530812,Ronald Salazar,57,BA,Nordeste,Comércio,115595.96,142183.03,808015.76,1,11612.69,966.21,3752.82,3443.52,154145.84,149730.06027473844,FALSE,FALSE,0,0.1431,1,-0,não,0.17,1
52892262091,Thalia Matthews,39,GO,Centro-Oeste,Indústria,231550.06,275544.57,1136910.79,1,24818.65,2738.1,6290.3,6024.35,198529.95,199329.2776114992,FALSE,FALSE,0,0.2037,3,-0,não,0.18,0
67599173216,Bo Taase,46,RJ,Sudeste,Comércio,206764.73,334958.86,992470.7,5,25023.91,4381.51,11436.08,59489.11,197039.21,149730.06027473844,TRUE,FALSE,1,0.2083,3,24811.764999999956,sim,0.38,1
52487057022,David Cho,61,BA,Nordeste,Financeiro,412107.04,342048.84,2489126.52,0,26046.21,2326.66,5732.97,12526.83,366909.42,295744.6433800561,FALSE,FALSE,1,0.1656,3,-0,não,0.17,1
40185440881,Rayna Medina,57,SP,Sudeste,Comércio,202815.34,306251.16,1036386.39,2,26390.48,3302.12,6274.44,64881.2,274090.08,149730.06027473844,FALSE,FALSE,0,0.1957,3,2028.149999999965,sim,0.26,0
67621787168,Jenny Lee,73,GO,Centro-Oeste,Comércio,51689.42,64094.88,109581.57,1,5146.12,3860.63,2492.79,8574.79,49327.24,149730.06027473844,TRUE,FALSE,0,0.4717,2,-0,não,0.2,0
60116360644,Rito Martinez,66,RJ,Sudeste,Construção Civil,114267.97,141692.28,1063834.8,1,11271.35,654.66,1996.58,11716.13,116210.12,99772.2331975,FALSE,FALSE,1,0.1074,2,-0,não,0.25,1
37367125264,Katia Navarrete,53,GO,Centro-Oeste,Comércio,150075.05,228114.08,990495.33,3,18606.18,27161.82,9223.43,18889.25,162455.08,149730.06027473844,TRUE,FALSE,0,0.1515,1,3001.5050000000047,sim,0.51,1
40531232335,Necolas Richard,66,RJ,Sudeste,Comércio,87232.88,136083.29,409122.21,3,9081.65,3473.25,1070.56,63318.75,96084.57,149730.06027473844,FALSE,FALSE,0,0.2132,2,5233.970000000001,sim,0.27,0
40646750425,Karagan Mosley,40,RJ,Sudeste,Serviços,151721.78,206341.62,649369.22,1,18714.04,171.37,5276.95,6544.85,118854.08,120094.74922628618,FALSE,FALSE,0,0.2336,1,-0,não,0.19,0
86995705843,Shaquiel Price,27,PE,Nordeste,Indústria,137543.43,160925.81,64645.41,3,13652.95,878.66,5126.03,8063.7,125509.59,199329.2776114992,FALSE,FALSE,0,2.1277,1,-0,não,0.16,0
60112829947,Vanessa Beltran,38,GO,Centro-Oeste,Serviços,97393.36,141220.37,454826.99,0,11149.75,10.86,4488.17,4922.71,99732.39,120094.74922628618,TRUE,FALSE,0,0.2141,1,-0,não,0.21,0
46371015675,Khairiya al-Nasir,37,GO,Centro-Oeste,Serviços,72364.28,122295.63,516680.96,5,9766.4,7435.7,2290.96,40322.1,80197.5,120094.74922628618,FALSE,FALSE,1,0.1401,2,13749.210000000006,sim,0.42,0
52866337843,Lizeth Mata,58,SP,Sudeste,Comércio,109743.26,148153.4,597003.33,0,12891.24,9.85,5618.53,13665.31,86618.04,149730.06027473844,TRUE,FALSE,0,0.1838,1,-0,não,0.19,1
30389411478,Joel Ulibarri,62,SP,Sudeste,Comércio,167232.68,225764.12,95322.63,1,17373.04,702.19,7909.71,6485.72,164572.19,149730.06027473844,TRUE,FALSE,0,1.7544,1,-0,não,0.2,0
31129659701,Ridwaan el-Uddin,38,SP,Sudeste,Indústria,115639.8,148018.94,367734.56,0,11406.58,245.17,4234.39,14064.03,109421.35,199329.2776114992,FALSE,FALSE,0,0.3145,1,-0,não,0.18,0
41741968721,Paul Aslamy,45,MG,Sudeste,Indústria,107891.17,118680.29,271885.75,0,8865.4,113.9,2610.07,11734.2,80142.91,199329.2776114992,FALSE,FALSE,1,0.3968,1,-0,não,0.21,1
30448958410,Angelic White,59,PR,Sul,Comércio,128192.71,153831.25,746081.57,1,13181.84,1954.48,2950.24,9783.85,128918.29,149730.06027473844,FALSE,FALSE,0,0.1718,1,-0,não,0.18,0
37540454827,Aaron Yazzie,35,GO,Centro-Oeste,Agropecuária,97459.04,110128.72,553567.35,1,9473.96,1541.83,2730.27,13376.75,103421.46,100261.125625,FALSE,FALSE,0,0.1761,1,-0,não,0.15,1
43679543468,Breejah Jones,51,MG,Sudeste,Comércio,111122.43,122234.67,817861.08,0,10256.25,90.5,3530.08,10752.2,82179.98,149730.06027473844,FALSE,FALSE,0,0.1359,1,-0,não,0.13,0
46514844204,Joshua Markwirth,55,SP,Sudeste,Serviços,76362.63,102325.92,499411.6,2,8977.53,835.63,862.85,12598.39,90590.71,120094.74922628618,FALSE,FALSE,0,0.1529,1,-0,não,0.2,1
31588520546,Kalee Zeigler,40,MG,Sudeste,Serviços,147647.45,230330.02,754478.47,5,21661.04,16360.26,3654.08,15743.88,289038.64,120094.74922628618,FALSE,FALSE,1,0.1957,2,8858.844999999972,sim,0.49,2
46950610871,Kapiolani Rauscher,53,RS,Sul,Saúde,93221.35,129577.68,358902.2,0,10826.75,1440.48,2309.69,4907.25,76551.39,98524.38325734549,FALSE,FALSE,2,0.2597,1,-0,não,0.37,0
30561461478,Sumbula al-Rasul,43,RJ,Sudeste,Saúde,146418.99,297230.55,737951.71,4,22831.5,6475.9,8257.85,49681.28,147720.45,98524.38325734549,TRUE,FALSE,0,0.1984,1,77602.065,sim,0.41,0
30963302957,Lorraine Curtis,43,MG,Sudeste,Financeiro,335726.13,517018.24,1880066.33,0,33190.86,35654.69,12714.57,70996.98,404865.47,295744.6433800561,FALSE,FALSE,0,0.1786,3,13429.044999999984,sim,0.6,1
47817582722,Maimoona al-Amara,39,SC,Sul,Serviços,128418.23,157954.42,154101.88,1,14137.18,26.59,4615.29,18192.54,110200.97,120094.74922628618,FALSE,FALSE,0,0.8333,1,-0,não,0.16,0
41386502540,Emrey Flynn,25,SP,Sudeste,Serviços,78712,77137.76,139320.24,0,6329.96,2530.16,2549.15,8539.1,62855.47,120094.74922628618,FALSE,FALSE,0,0.565,1,-0,não,0.13,0
49128297966,Fawzi el-Soliman,37,MG,Sudeste,Serviços,130777.83,217091.2,1204463.81,5,18922.04,12841.56,6047.48,53801.21,105495.56,120094.74922628618,TRUE,FALSE,0,0.1086,3,20924.455000000016,sim,0.39,0
52608961337,Monique Watts,56,GO,Centro-Oeste,Construção Civil,100987.54,168649.19,554421.59,1,15362.08,11224.42,3275.29,51498.95,147592.47,99772.2331975,FALSE,FALSE,1,0.1821,3,17167.880000000005,sim,0.46,2
41356726967,Kristina Chaffin,48,SC,Sul,Serviços,107115.35,145676.88,537719.06,1,12975.22,604.36,4615.95,10531.16,119045.92,120094.74922628618,TRUE,FALSE,0,0.1992,1,-0,não,0.2,0
21007969088,Niya Conkleton,37,SP,Sudeste,Comércio,80555.99,107139.47,585642.05,0,7992.98,2817.23,2483.46,14805.48,129422.13,149730.06027473844,FALSE,FALSE,1,0.1376,2,-0,não,0.29,1
60114947326,Osiris Martinez,53,PR,Sul,Serviços,64351.72,94597.03,446600.94,0,7877.83,137.09,1432.12,14189.86,81553.61,120094.74922628618,FALSE,FALSE,1,0.1441,1,-0,não,0.3,0
30888017863,Shahaada el-Azimi,45,SC,Sul,Comércio,166306.03,219523.96,663561.06,0,21048.84,1437.67,8224.24,11287.79,188202.44,149730.06027473844,TRUE,FALSE,0,0.2506,1,-0,não,0.2,0
31120527976,Madalynn Grover,40,GO,Centro-Oeste,Indústria,136746.36,155890.85,921670.47,0,13579.88,779,5014.83,11063.89,204004.36,199329.2776114992,FALSE,FALSE,0,0.1484,2,-0,não,0.15,0
30967164030,Latha Erig,52,RJ,Sudeste,Comércio,137059.53,160359.65,948451.95,1,14122.73,1469.59,3005.34,12801.2,135763.32,149730.06027473844,FALSE,FALSE,0,0.1445,1,-0,não,0.16,0
18003129814,Jalen Reilly,42,RJ,Sudeste,Serviços,87898.78,90535.74,796362.95,1,6563.15,1112.5,1814.55,15082.77,84578.33,120094.74922628618,FALSE,FALSE,0,0.1104,1,-0,não,0.13,0
42035297768,Connie Kim,25,BA,Nordeste,Agropecuária,98267.11,137573.95,505092.95,0,11787.58,1861.74,3051.55,7026.37,133838.61,100261.125625,FALSE,FALSE,0,0.1946,2,-0,não,0.22,0
52969531671,Emily Brenton,54,MG,Sudeste,Comércio,190777.34,268996.05,1213343.88,1,23243.13,423.6,5387.43,7929.54,186801.44,149730.06027473844,FALSE,FALSE,0,0.1572,2,-0,não,0.21,0
50204891976,Jared Behbahani,57,DF,Centro-Oeste,Serviços,153973.8,207864.63,922303.06,1,20271.8,611.1,4153.12,12844.99,71982.95,120094.74922628618,FALSE,FALSE,1,0.1669,1,-0,não,0.28,0
60115794014,Shakoora al-Kamali,31,RS,Sul,Serviços,158621.84,241105.2,1573528.65,6,23502.28,18654.7,5180.37,71498.61,229086.65,120094.74922628618,FALSE,FALSE,0,0.1008,2,3172.4400000000023,sim,0.42,0
30883885132,Lauren Lor,48,SP,Sudeste,Comércio,19215.31,29783.73,102994.06,5,2428.24,21676.63,1018.48,28454.29,37629.51,149730.06027473844,TRUE,FALSE,0,0.1866,2,960.7649999999958,sim,0.46,2
30204928039,Caleb Blais,37,RJ,Sudeste,Transporte,135361.58,169201.97,919105.13,2,14213.37,1054.2,2809.53,6026.5,151405.27,100658.27340820312,FALSE,FALSE,0,0.1473,1,-0,não,0.18,0
34479339422,Calvin Burns,27,SC,Sul,Construção Civil,104676.51,124565.05,356946.9,2,9368.19,557.69,3421.5,6306.02,88134.59,99772.2331975,FALSE,FALSE,0,0.2933,1,-0,não,0.16,0
30121581793,Joshua Hirota,35,SP,Sudeste,Comércio,182202.36,358938.65,1136942.73,2,26288.44,7349.82,10542.86,36452.46,147748.33,149730.06027473844,TRUE,FALSE,1,0.1603,3,85635.11000000004,sim,0.49,0
44988118722,Santana Deluna,37,GO,Centro-Oeste,Indústria,255438.62,352505.3,2158456.34,1,31382.26,989.4,8882.92,7221.18,262088.9,199329.2776114992,FALSE,FALSE,1,0.1183,3,-0,não,0.29,0
43401714919,Davien Betz,38,RJ,Sudeste,Comércio,166243.09,192841.98,1396441.96,1,17314.57,903.96,5852.11,10688.79,154072.93,149730.06027473844,FALSE,FALSE,0,0.119,2,-0,não,0.16,1
